FK_ZAEHLER,FK_STANDORT,year,month,day,hour,total_fuss,total_velo,datum
ECO09022739,5,2010,10,10,11,0,14,2010-10-10T11:00:00Z
ECO09022739,5,2010,10,10,12,0,22,2010-10-10T12:00:00Z
ECO09022739,5,2010,10,10,13,0,27,2010-10-10T13:00:00Z
ECO09022739,5,2010,10,10,14,0,13,2010-10-10T14:00:00Z
ECO09022739,5,2010,10,10,15,0,26,2010-10-10T15:00:00Z
ECO09022739,5,2010,10,10,16,0,13,2010-10-10T16:00:00Z
ECO09022739,5,2010,10,10,17,0,17,2010-10-10T17:00:00Z
ECO09022739,5,2010,10,10,18,0,11,2010-10-10T18:00:00Z
ECO09022739,5,2010,10,10,19,0,9,2010-10-10T19:00:00Z
ECO09022739,5,2010,10,10,20,0,5,2010-10-10T20:00:00Z
ECO09022739,5,2010,10,10,21,0,3,2010-10-10T21:00:00Z
ECO09022739,5,2010,10,10,22,0,0,2010-10-10T22:00:00Z
ECO09022739,5,2010,10,10,23,0,3,2010-10-10T23:00:00Z
ECO09022739,5,2010,10,11,0,0,1,2010-10-11T00:00:00Z
ECO09022739,5,2010,10,11,1,0,0,2010-10-11T01:00:00Z
ECO09022739,5,2010,10,11,2,0,1,2010-10-11T02:00:00Z
ECO09022739,5,2010,10,11,3,0,0,2010-10-11T03:00:00Z
ECO09022739,5,2010,10,11,4,0,0,2010-10-11T04:00:00Z
ECO09022739,5,2010,10,11,5,0,4,2010-10-11T05:00:00Z
ECO09022739,5,2010,10,11,6,0,23,2010-10-11T06:00:00Z
ECO09022739,5,2010,10,11,7,0,66,2010-10-11T07:00:00Z
ECO09022739,5,2010,10,11,8,0,65,2010-10-11T08:00:00Z
ECO09022739,5,2010,10,11,9,0,29,2010-10-11T09:00:00Z
ECO09022739,5,2010,10,11,10,0,14,2010-10-11T10:00:00Z
ECO09022739,5,2010,10,11,11,0,20,2010-10-11T11:00:00Z
ECO09022739,5,2010,10,11,12,0,15,2010-10-11T12:00:00Z
ECO09022739,5,2010,10,11,13,0,10,2010-10-11T13:00:00Z
ECO09022739,5,2010,10,11,14,0,16,2010-10-11T14:00:00Z
ECO09022739,5,2010,10,11,15,0,20,2010-10-11T15:00:00Z
ECO09022739,5,2010,10,11,16,0,22,2010-10-11T16:00:00Z
ECO09022739,5,2010,10,11,17,0,16,2010-10-11T17:00:00Z
ECO09022739,5,2010,10,11,18,0,28,2010-10-11T18:00:00Z
ECO09022739,5,2010,10,11,19,0,13,2010-10-11T19:00:00Z
ECO09022739,5,2010,10,11,20,0,9,2010-10-11T20:00:00Z
ECO09022739,5,2010,10,11,21,0,1,2010-10-11T21:00:00Z
ECO09022739,5,2010,10,11,22,0,1,2010-10-11T22:00:00Z
ECO09022739,5,2010,10,11,23,0,0,2010-10-11T23:00:00Z
ECO09022739,5,2010,10,12,0,0,0,2010-10-12T00:00:00Z
ECO09022739,5,2010,10,12,1,0,0,2010-10-12T01:00:00Z
ECO09022739,5,2010,10,12,2,0,2,2010-10-12T02:00:00Z
ECO09022739,5,2010,10,12,3,0,0,2010-10-12T03:00:00Z
ECO09022739,5,2010,10,12,4,0,1,2010-10-12T04:00:00Z
ECO09022739,5,2010,10,12,5,0,7,2010-10-12T05:00:00Z
ECO09022739,5,2010,10,12,6,0,25,2010-10-12T06:00:00Z
ECO09022739,5,2010,10,12,7,0,64,2010-10-12T07:00:00Z
ECO09022739,5,2010,10,12,8,0,69,2010-10-12T08:00:00Z
ECO09022739,5,2010,10,12,9,0,33,2010-10-12T09:00:00Z
ECO09022739,5,2010,10,12,10,0,25,2010-10-12T10:00:00Z
ECO09022739,5,2010,10,12,11,0,13,2010-10-12T11:00:00Z
ECO09022739,5,2010,10,12,12,0,22,2010-10-12T12:00:00Z
ECO09022739,5,2010,10,12,13,0,11,2010-10-12T13:00:00Z
ECO09022739,5,2010,10,12,14,0,18,2010-10-12T14:00:00Z
ECO09022739,5,2010,10,12,15,0,19,2010-10-12T15:00:00Z
ECO09022739,5,2010,10,12,16,0,21,2010-10-12T16:00:00Z
ECO09022739,5,2010,10,12,17,0,27,2010-10-12T17:00:00Z
ECO09022739,5,2010,10,12,18,0,21,2010-10-12T18:00:00Z
ECO09022739,5,2010,10,12,19,0,11,2010-10-12T19:00:00Z
ECO09022739,5,2010,10,12,20,0,3,2010-10-12T20:00:00Z
ECO09022739,5,2010,10,12,21,0,4,2010-10-12T21:00:00Z
ECO09022739,5,2010,10,12,22,0,1,2010-10-12T22:00:00Z
ECO09022739,5,2010,10,12,23,0,2,2010-10-12T23:00:00Z
ECO09022739,5,2010,10,13,0,0,1,2010-10-13T00:00:00Z
ECO09022739,5,2010,10,13,1,0,0,2010-10-13T01:00:00Z
ECO09022739,5,2010,10,13,2,0,0,2010-10-13T02:00:00Z
ECO09022739,5,2010,10,13,3,0,1,2010-10-13T03:00:00Z
ECO09022739,5,2010,10,13,4,0,0,2010-10-13T04:00:00Z
ECO09022739,5,2010,10,13,5,0,4,2010-10-13T05:00:00Z
ECO09022739,5,2010,10,13,6,0,27,2010-10-13T06:00:00Z
ECO09022739,5,2010,10,13,7,0,67,2010-10-13T07:00:00Z
ECO09022739,5,2010,10,13,8,0,58,2010-10-13T08:00:00Z
ECO09022739,5,2010,10,13,9,0,28,2010-10-13T09:00:00Z
ECO09022739,5,2010,10,13,10,0,14,2010-10-13T10:00:00Z
ECO09022739,5,2010,10,13,11,0,14,2010-10-13T11:00:00Z
ECO09022739,5,2010,10,13,12,0,16,2010-10-13T12:00:00Z
ECO09022739,5,2010,10,13,13,0,16,2010-10-13T13:00:00Z
ECO09022739,5,2010,10,13,14,0,6,2010-10-13T14:00:00Z
ECO09022739,5,2010,10,13,15,0,12,2010-10-13T15:00:00Z
ECO09022739,5,2010,10,13,16,0,11,2010-10-13T16:00:00Z
ECO09022739,5,2010,10,13,17,0,23,2010-10-13T17:00:00Z
ECO09022739,5,2010,10,13,18,0,16,2010-10-13T18:00:00Z
ECO09022739,5,2010,10,13,19,0,28,2010-10-13T19:00:00Z
ECO09022739,5,2010,10,13,20,0,6,2010-10-13T20:00:00Z
ECO09022739,5,2010,10,13,21,0,3,2010-10-13T21:00:00Z
ECO09022739,5,2010,10,13,22,0,0,2010-10-13T22:00:00Z
ECO09022739,5,2010,10,13,23,0,1,2010-10-13T23:00:00Z
ECO09022739,5,2010,10,14,0,0,0,2010-10-14T00:00:00Z
ECO09022739,5,2010,10,14,1,0,0,2010-10-14T01:00:00Z
ECO09022739,5,2010,10,14,2,0,1,2010-10-14T02:00:00Z
ECO09022739,5,2010,10,14,3,0,0,2010-10-14T03:00:00Z
ECO09022739,5,2010,10,14,4,0,0,2010-10-14T04:00:00Z
ECO09022739,5,2010,10,14,5,0,6,2010-10-14T05:00:00Z
ECO09022739,5,2010,10,14,6,0,22,2010-10-14T06:00:00Z
ECO09022739,5,2010,10,14,7,0,57,2010-10-14T07:00:00Z
ECO09022739,5,2010,10,14,8,0,54,2010-10-14T08:00:00Z
ECO09022739,5,2010,10,14,9,0,43,2010-10-14T09:00:00Z
ECO09022739,5,2010,10,14,10,0,16,2010-10-14T10:00:00Z
ECO09022739,5,2010,10,14,11,0,15,2010-10-14T11:00:00Z
ECO09022739,5,2010,10,14,12,0,14,2010-10-14T12:00:00Z
ECO09022739,5,2010,10,14,13,0,16,2010-10-14T13:00:00Z
ECO09022739,5,2010,10,14,14,0,17,2010-10-14T14:00:00Z
ECO09022739,5,2010,10,14,15,0,16,2010-10-14T15:00:00Z
ECO09022739,5,2010,10,14,16,0,13,2010-10-14T16:00:00Z
ECO09022739,5,2010,10,14,17,0,21,2010-10-14T17:00:00Z
ECO09022739,5,2010,10,14,18,0,24,2010-10-14T18:00:00Z
ECO09022739,5,2010,10,14,19,0,22,2010-10-14T19:00:00Z
ECO09022739,5,2010,10,14,20,0,11,2010-10-14T20:00:00Z
ECO09022739,5,2010,10,14,21,0,1,2010-10-14T21:00:00Z
ECO09022739,5,2010,10,14,22,0,4,2010-10-14T22:00:00Z
ECO09022739,5,2010,10,14,23,0,3,2010-10-14T23:00:00Z
ECO09022739,5,2010,10,15,0,0,1,2010-10-15T00:00:00Z
ECO09022739,5,2010,10,15,1,0,0,2010-10-15T01:00:00Z
ECO09022739,5,2010,10,15,2,0,2,2010-10-15T02:00:00Z
ECO09022739,5,2010,10,15,3,0,0,2010-10-15T03:00:00Z
ECO09022739,5,2010,10,15,4,0,1,2010-10-15T04:00:00Z
ECO09022739,5,2010,10,15,5,0,5,2010-10-15T05:00:00Z
ECO09022739,5,2010,10,15,6,0,23,2010-10-15T06:00:00Z
ECO09022739,5,2010,10,15,7,0,51,2010-10-15T07:00:00Z
ECO09022739,5,2010,10,15,8,0,61,2010-10-15T08:00:00Z
ECO09022739,5,2010,10,15,9,0,25,2010-10-15T09:00:00Z
ECO09022739,5,2010,10,15,10,0,9,2010-10-15T10:00:00Z
ECO09022739,5,2010,10,15,11,0,17,2010-10-15T11:00:00Z
ECO09022739,5,2010,10,15,12,0,18,2010-10-15T12:00:00Z
ECO09022739,5,2010,10,15,13,0,10,2010-10-15T13:00:00Z
ECO09022739,5,2010,10,15,14,0,11,2010-10-15T14:00:00Z
ECO09022739,5,2010,10,15,15,0,19,2010-10-15T15:00:00Z
ECO09022739,5,2010,10,15,16,0,14,2010-10-15T16:00:00Z
ECO09022739,5,2010,10,15,17,0,23,2010-10-15T17:00:00Z
ECO09022739,5,2010,10,15,18,0,11,2010-10-15T18:00:00Z
ECO09022739,5,2010,10,15,19,0,11,2010-10-15T19:00:00Z
ECO09022739,5,2010,10,15,20,0,4,2010-10-15T20:00:00Z
ECO09022739,5,2010,10,15,21,0,6,2010-10-15T21:00:00Z
ECO09022739,5,2010,10,15,22,0,4,2010-10-15T22:00:00Z
ECO09022739,5,2010,10,15,23,0,3,2010-10-15T23:00:00Z
ECO09022739,5,2010,10,16,0,0,1,2010-10-16T00:00:00Z
ECO09022739,5,2010,10,16,1,0,0,2010-10-16T01:00:00Z
ECO09022739,5,2010,10,16,2,0,3,2010-10-16T02:00:00Z
ECO09022739,5,2010,10,16,3,0,0,2010-10-16T03:00:00Z
ECO09022739,5,2010,10,16,4,0,0,2010-10-16T04:00:00Z
ECO09022739,5,2010,10,16,5,0,0,2010-10-16T05:00:00Z
ECO09022739,5,2010,10,16,6,0,0,2010-10-16T06:00:00Z
ECO09022739,5,2010,10,16,7,0,8,2010-10-16T07:00:00Z
ECO09022739,5,2010,10,16,8,0,5,2010-10-16T08:00:00Z
ECO09022739,5,2010,10,16,9,0,7,2010-10-16T09:00:00Z
ECO09022739,5,2010,10,16,10,0,6,2010-10-16T10:00:00Z
ECO09022739,5,2010,10,16,11,0,1,2010-10-16T11:00:00Z
ECO09022739,5,2010,10,16,12,0,10,2010-10-16T12:00:00Z
ECO09022739,5,2010,10,16,13,0,5,2010-10-16T13:00:00Z
ECO09022739,5,2010,10,16,14,0,10,2010-10-16T14:00:00Z
ECO09022739,5,2010,10,16,15,0,8,2010-10-16T15:00:00Z
ECO09022739,5,2010,10,16,16,0,8,2010-10-16T16:00:00Z
ECO09022739,5,2010,10,16,17,0,6,2010-10-16T17:00:00Z
ECO09022739,5,2010,10,16,18,0,7,2010-10-16T18:00:00Z
ECO09022739,5,2010,10,16,19,0,4,2010-10-16T19:00:00Z
ECO09022739,5,2010,10,16,20,0,3,2010-10-16T20:00:00Z
ECO09022739,5,2010,10,16,21,0,4,2010-10-16T21:00:00Z
ECO09022739,5,2010,10,16,22,0,2,2010-10-16T22:00:00Z
ECO09022739,5,2010,10,16,23,0,0,2010-10-16T23:00:00Z
ECO09022739,5,2010,10,17,0,0,0,2010-10-17T00:00:00Z
ECO09022739,5,2010,10,17,1,0,2,2010-10-17T01:00:00Z
ECO09022739,5,2010,10,17,2,0,2,2010-10-17T02:00:00Z
ECO09022739,5,2010,10,17,3,0,0,2010-10-17T03:00:00Z
ECO09022739,5,2010,10,17,4,0,1,2010-10-17T04:00:00Z
ECO09022739,5,2010,10,17,5,0,0,2010-10-17T05:00:00Z
ECO09022739,5,2010,10,17,6,0,0,2010-10-17T06:00:00Z
ECO09022739,5,2010,10,17,7,0,2,2010-10-17T07:00:00Z
ECO09022739,5,2010,10,17,8,0,2,2010-10-17T08:00:00Z
ECO09022739,5,2010,10,17,9,0,7,2010-10-17T09:00:00Z
ECO09022739,5,2010,10,17,10,0,9,2010-10-17T10:00:00Z
ECO09022739,5,2010,10,17,11,0,12,2010-10-17T11:00:00Z
ECO09022739,5,2010,10,17,12,0,7,2010-10-17T12:00:00Z
ECO09022739,5,2010,10,17,13,0,7,2010-10-17T13:00:00Z
ECO09022739,5,2010,10,17,14,0,10,2010-10-17T14:00:00Z
ECO09022739,5,2010,10,17,15,0,12,2010-10-17T15:00:00Z
ECO09022739,5,2010,10,17,16,0,9,2010-10-17T16:00:00Z
ECO09022739,5,2010,10,17,17,0,2,2010-10-17T17:00:00Z
ECO09022739,5,2010,10,17,18,0,3,2010-10-17T18:00:00Z
ECO09022739,5,2010,10,17,19,0,1,2010-10-17T19:00:00Z
ECO09022739,5,2010,10,17,20,0,5,2010-10-17T20:00:00Z
ECO09022739,5,2010,10,17,21,0,2,2010-10-17T21:00:00Z
ECO09022739,5,2010,10,17,22,0,0,2010-10-17T22:00:00Z
ECO09022739,5,2010,10,17,23,0,1,2010-10-17T23:00:00Z
ECO09022739,5,2010,10,18,0,0,0,2010-10-18T00:00:00Z
ECO09022739,5,2010,10,18,1,0,0,2010-10-18T01:00:00Z
ECO09022739,5,2010,10,18,2,0,1,2010-10-18T02:00:00Z
ECO09022739,5,2010,10,18,3,0,0,2010-10-18T03:00:00Z
ECO09022739,5,2010,10,18,4,0,0,2010-10-18T04:00:00Z
ECO09022739,5,2010,10,18,5,0,2,2010-10-18T05:00:00Z
ECO09022739,5,2010,10,18,6,0,23,2010-10-18T06:00:00Z
ECO09022739,5,2010,10,18,7,0,55,2010-10-18T07:00:00Z
ECO09022739,5,2010,10,18,8,0,60,2010-10-18T08:00:00Z
ECO09022739,5,2010,10,18,9,0,26,2010-10-18T09:00:00Z
ECO09022739,5,2010,10,18,10,0,13,2010-10-18T10:00:00Z
ECO09022739,5,2010,10,18,11,0,8,2010-10-18T11:00:00Z
ECO09022739,5,2010,10,18,12,0,12,2010-10-18T12:00:00Z
ECO09022739,5,2010,10,18,13,0,12,2010-10-18T13:00:00Z
ECO09022739,5,2010,10,18,14,0,10,2010-10-18T14:00:00Z
ECO09022739,5,2010,10,18,15,0,19,2010-10-18T15:00:00Z
ECO09022739,5,2010,10,18,16,0,16,2010-10-18T16:00:00Z
ECO09022739,5,2010,10,18,17,0,16,2010-10-18T17:00:00Z
ECO09022739,5,2010,10,18,18,0,14,2010-10-18T18:00:00Z
ECO09022739,5,2010,10,18,19,0,12,2010-10-18T19:00:00Z
ECO09022739,5,2010,10,18,20,0,10,2010-10-18T20:00:00Z
ECO09022739,5,2010,10,18,21,0,1,2010-10-18T21:00:00Z
ECO09022739,5,2010,10,18,22,0,2,2010-10-18T22:00:00Z
ECO09022739,5,2010,10,18,23,0,1,2010-10-18T23:00:00Z
ECO09022739,5,2010,10,19,0,0,1,2010-10-19T00:00:00Z
ECO09022739,5,2010,10,19,1,0,1,2010-10-19T01:00:00Z
ECO09022739,5,2010,10,19,2,0,1,2010-10-19T02:00:00Z
ECO09022739,5,2010,10,19,3,0,0,2010-10-19T03:00:00Z
ECO09022739,5,2010,10,19,4,0,0,2010-10-19T04:00:00Z
ECO09022739,5,2010,10,19,5,0,5,2010-10-19T05:00:00Z
ECO09022739,5,2010,10,19,6,0,27,2010-10-19T06:00:00Z
ECO09022739,5,2010,10,19,7,0,56,2010-10-19T07:00:00Z
ECO09022739,5,2010,10,19,8,0,62,2010-10-19T08:00:00Z
ECO09022739,5,2010,10,19,9,0,24,2010-10-19T09:00:00Z
ECO09022739,5,2010,10,19,10,0,21,2010-10-19T10:00:00Z
ECO09022739,5,2010,10,19,11,0,10,2010-10-19T11:00:00Z
ECO09022739,5,2010,10,19,12,0,12,2010-10-19T12:00:00Z
ECO09022739,5,2010,10,19,13,0,18,2010-10-19T13:00:00Z
ECO09022739,5,2010,10,19,14,0,11,2010-10-19T14:00:00Z
ECO09022739,5,2010,10,19,15,0,8,2010-10-19T15:00:00Z
ECO09022739,5,2010,10,19,16,0,12,2010-10-19T16:00:00Z
ECO09022739,5,2010,10,19,17,0,18,2010-10-19T17:00:00Z
ECO09022739,5,2010,10,19,18,0,12,2010-10-19T18:00:00Z
ECO09022739,5,2010,10,19,19,0,12,2010-10-19T19:00:00Z
ECO09022739,5,2010,10,19,20,0,10,2010-10-19T20:00:00Z
ECO09022739,5,2010,10,19,21,0,1,2010-10-19T21:00:00Z
ECO09022739,5,2010,10,19,22,0,2,2010-10-19T22:00:00Z
ECO09022739,5,2010,10,19,23,0,1,2010-10-19T23:00:00Z
ECO09022739,5,2010,10,20,0,0,0,2010-10-20T00:00:00Z
ECO09022739,5,2010,10,20,1,0,0,2010-10-20T01:00:00Z
ECO09022739,5,2010,10,20,2,0,0,2010-10-20T02:00:00Z
ECO09022739,5,2010,10,20,3,0,1,2010-10-20T03:00:00Z
ECO09022739,5,2010,10,20,4,0,1,2010-10-20T04:00:00Z
ECO09022739,5,2010,10,20,5,0,2,2010-10-20T05:00:00Z
ECO09022739,5,2010,10,20,6,0,15,2010-10-20T06:00:00Z
ECO09022739,5,2010,10,20,7,0,36,2010-10-20T07:00:00Z
ECO09022739,5,2010,10,20,8,0,50,2010-10-20T08:00:00Z
ECO09022739,5,2010,10,20,9,0,12,2010-10-20T09:00:00Z
ECO09022739,5,2010,10,20,10,0,8,2010-10-20T10:00:00Z
ECO09022739,5,2010,10,20,11,0,11,2010-10-20T11:00:00Z
ECO09022739,5,2010,10,20,12,0,10,2010-10-20T12:00:00Z
ECO09022739,5,2010,10,20,13,0,7,2010-10-20T13:00:00Z
ECO09022739,5,2010,10,20,14,0,9,2010-10-20T14:00:00Z
ECO09022739,5,2010,10,20,15,0,16,2010-10-20T15:00:00Z
ECO09022739,5,2010,10,20,16,0,11,2010-10-20T16:00:00Z
ECO09022739,5,2010,10,20,17,0,9,2010-10-20T17:00:00Z
ECO09022739,5,2010,10,20,18,0,15,2010-10-20T18:00:00Z
ECO09022739,5,2010,10,20,19,0,9,2010-10-20T19:00:00Z
ECO09022739,5,2010,10,20,20,0,6,2010-10-20T20:00:00Z
ECO09022739,5,2010,10,20,21,0,5,2010-10-20T21:00:00Z
ECO09022739,5,2010,10,20,22,0,10,2010-10-20T22:00:00Z
ECO09022739,5,2010,10,20,23,0,0,2010-10-20T23:00:00Z
ECO09022739,5,2010,10,21,0,0,1,2010-10-21T00:00:00Z
ECO09022739,5,2010,10,21,1,0,0,2010-10-21T01:00:00Z
ECO09022739,5,2010,10,21,2,0,0,2010-10-21T02:00:00Z
ECO09022739,5,2010,10,21,3,0,1,2010-10-21T03:00:00Z
ECO09022739,5,2010,10,21,4,0,1,2010-10-21T04:00:00Z
ECO09022739,5,2010,10,21,5,0,1,2010-10-21T05:00:00Z
ECO09022739,5,2010,10,21,6,0,19,2010-10-21T06:00:00Z
ECO09022739,5,2010,10,21,7,0,50,2010-10-21T07:00:00Z
ECO09022739,5,2010,10,21,8,0,74,2010-10-21T08:00:00Z
ECO09022739,5,2010,10,21,9,0,33,2010-10-21T09:00:00Z
ECO09022739,5,2010,10,21,10,0,18,2010-10-21T10:00:00Z
ECO09022739,5,2010,10,21,11,0,14,2010-10-21T11:00:00Z
ECO09022739,5,2010,10,21,12,0,14,2010-10-21T12:00:00Z
ECO09022739,5,2010,10,21,13,0,12,2010-10-21T13:00:00Z
ECO09022739,5,2010,10,21,14,0,13,2010-10-21T14:00:00Z
ECO09022739,5,2010,10,21,15,0,11,2010-10-21T15:00:00Z
ECO09022739,5,2010,10,21,16,0,24,2010-10-21T16:00:00Z
ECO09022739,5,2010,10,21,17,0,22,2010-10-21T17:00:00Z
ECO09022739,5,2010,10,21,18,0,28,2010-10-21T18:00:00Z
ECO09022739,5,2010,10,21,19,0,16,2010-10-21T19:00:00Z
ECO09022739,5,2010,10,21,20,0,9,2010-10-21T20:00:00Z
ECO09022739,5,2010,10,21,21,0,8,2010-10-21T21:00:00Z
ECO09022739,5,2010,10,21,22,0,1,2010-10-21T22:00:00Z
ECO09022739,5,2010,10,21,23,0,0,2010-10-21T23:00:00Z
ECO09022739,5,2010,10,22,0,0,0,2010-10-22T00:00:00Z
ECO09022739,5,2010,10,22,1,0,1,2010-10-22T01:00:00Z
ECO09022739,5,2010,10,22,2,0,0,2010-10-22T02:00:00Z
ECO09022739,5,2010,10,22,3,0,0,2010-10-22T03:00:00Z
ECO09022739,5,2010,10,22,4,0,0,2010-10-22T04:00:00Z
ECO09022739,5,2010,10,22,5,0,3,2010-10-22T05:00:00Z
ECO09022739,5,2010,10,22,6,0,20,2010-10-22T06:00:00Z
ECO09022739,5,2010,10,22,7,0,44,2010-10-22T07:00:00Z
ECO09022739,5,2010,10,22,8,0,49,2010-10-22T08:00:00Z
ECO09022739,5,2010,10,22,9,0,30,2010-10-22T09:00:00Z
ECO09022739,5,2010,10,22,10,0,13,2010-10-22T10:00:00Z
ECO09022739,5,2010,10,22,11,0,19,2010-10-22T11:00:00Z
ECO09022739,5,2010,10,22,12,0,10,2010-10-22T12:00:00Z
ECO09022739,5,2010,10,22,13,0,13,2010-10-22T13:00:00Z
ECO09022739,5,2010,10,22,14,0,14,2010-10-22T14:00:00Z
ECO09022739,5,2010,10,22,15,0,18,2010-10-22T15:00:00Z
ECO09022739,5,2010,10,22,16,0,14,2010-10-22T16:00:00Z
ECO09022739,5,2010,10,22,17,0,19,2010-10-22T17:00:00Z
ECO09022739,5,2010,10,22,18,0,17,2010-10-22T18:00:00Z
ECO09022739,5,2010,10,22,19,0,22,2010-10-22T19:00:00Z
ECO09022739,5,2010,10,22,20,0,8,2010-10-22T20:00:00Z
ECO09022739,5,2010,10,22,21,0,4,2010-10-22T21:00:00Z
ECO09022739,5,2010,10,22,22,0,5,2010-10-22T22:00:00Z
ECO09022739,5,2010,10,22,23,0,2,2010-10-22T23:00:00Z
ECO09022739,5,2010,10,23,0,0,3,2010-10-23T00:00:00Z
ECO09022739,5,2010,10,23,1,0,4,2010-10-23T01:00:00Z
ECO09022739,5,2010,10,23,2,0,0,2010-10-23T02:00:00Z
ECO09022739,5,2010,10,23,3,0,0,2010-10-23T03:00:00Z
ECO09022739,5,2010,10,23,4,0,0,2010-10-23T04:00:00Z
ECO09022739,5,2010,10,23,5,0,2,2010-10-23T05:00:00Z
ECO09022739,5,2010,10,23,6,0,4,2010-10-23T06:00:00Z
ECO09022739,5,2010,10,23,7,0,10,2010-10-23T07:00:00Z
ECO09022739,5,2010,10,23,8,0,10,2010-10-23T08:00:00Z
ECO09022739,5,2010,10,23,9,0,20,2010-10-23T09:00:00Z
ECO09022739,5,2010,10,23,10,0,17,2010-10-23T10:00:00Z
ECO09022739,5,2010,10,23,11,0,21,2010-10-23T11:00:00Z
ECO09022739,5,2010,10,23,12,0,16,2010-10-23T12:00:00Z
ECO09022739,5,2010,10,23,13,0,18,2010-10-23T13:00:00Z
ECO09022739,5,2010,10,23,14,0,15,2010-10-23T14:00:00Z
ECO09022739,5,2010,10,23,15,0,26,2010-10-23T15:00:00Z
ECO09022739,5,2010,10,23,16,0,24,2010-10-23T16:00:00Z
ECO09022739,5,2010,10,23,17,0,12,2010-10-23T17:00:00Z
ECO09022739,5,2010,10,23,18,0,14,2010-10-23T18:00:00Z
ECO09022739,5,2010,10,23,19,0,12,2010-10-23T19:00:00Z
ECO09022739,5,2010,10,23,20,0,6,2010-10-23T20:00:00Z
ECO09022739,5,2010,10,23,21,0,8,2010-10-23T21:00:00Z
ECO09022739,5,2010,10,23,22,0,4,2010-10-23T22:00:00Z
ECO09022739,5,2010,10,23,23,0,4,2010-10-23T23:00:00Z
ECO09022739,5,2010,10,24,0,0,1,2010-10-24T00:00:00Z
ECO09022739,5,2010,10,24,1,0,0,2010-10-24T01:00:00Z
ECO09022739,5,2010,10,24,2,0,0,2010-10-24T02:00:00Z
ECO09022739,5,2010,10,24,3,0,1,2010-10-24T03:00:00Z
ECO09022739,5,2010,10,24,4,0,0,2010-10-24T04:00:00Z
ECO09022739,5,2010,10,24,5,0,0,2010-10-24T05:00:00Z
ECO09022739,5,2010,10,24,6,0,1,2010-10-24T06:00:00Z
ECO09022739,5,2010,10,24,7,0,1,2010-10-24T07:00:00Z
ECO09022739,5,2010,10,24,8,0,2,2010-10-24T08:00:00Z
ECO09022739,5,2010,10,24,9,0,6,2010-10-24T09:00:00Z
ECO09022739,5,2010,10,24,10,0,9,2010-10-24T10:00:00Z
ECO09022739,5,2010,10,24,11,0,3,2010-10-24T11:00:00Z
ECO09022739,5,2010,10,24,12,0,3,2010-10-24T12:00:00Z
ECO09022739,5,2010,10,24,13,0,8,2010-10-24T13:00:00Z
ECO09022739,5,2010,10,24,14,0,17,2010-10-24T14:00:00Z
ECO09022739,5,2010,10,24,15,0,7,2010-10-24T15:00:00Z
ECO09022739,5,2010,10,24,16,0,10,2010-10-24T16:00:00Z
ECO09022739,5,2010,10,24,17,0,16,2010-10-24T17:00:00Z
ECO09022739,5,2010,10,24,18,0,9,2010-10-24T18:00:00Z
ECO09022739,5,2010,10,24,19,0,6,2010-10-24T19:00:00Z
ECO09022739,5,2010,10,24,20,0,0,2010-10-24T20:00:00Z
ECO09022739,5,2010,10,24,21,0,1,2010-10-24T21:00:00Z
ECO09022739,5,2010,10,24,22,0,2,2010-10-24T22:00:00Z
ECO09022739,5,2010,10,24,23,0,0,2010-10-24T23:00:00Z
ECO09022739,5,2010,10,26,0,0,0,2010-10-26T00:00:00Z
ECO09022739,5,2010,10,26,1,0,0,2010-10-26T01:00:00Z
ECO09022739,5,2010,10,26,2,0,1,2010-10-26T02:00:00Z
ECO09022739,5,2010,10,26,3,0,0,2010-10-26T03:00:00Z
ECO09022739,5,2010,10,26,4,0,0,2010-10-26T04:00:00Z
ECO09022739,5,2010,10,26,5,0,2,2010-10-26T05:00:00Z
ECO09022739,5,2010,10,26,6,0,23,2010-10-26T06:00:00Z
ECO09022739,5,2010,10,26,7,0,76,2010-10-26T07:00:00Z
ECO09022739,5,2010,10,26,8,0,67,2010-10-26T08:00:00Z
ECO09022739,5,2010,10,26,9,0,31,2010-10-26T09:00:00Z
ECO09022739,5,2010,10,26,10,0,8,2010-10-26T10:00:00Z
ECO09022739,5,2010,10,26,11,0,10,2010-10-26T11:00:00Z
ECO09022739,5,2010,10,26,12,0,18,2010-10-26T12:00:00Z
ECO09022739,5,2010,10,26,13,0,12,2010-10-26T13:00:00Z
ECO09022739,5,2010,10,26,14,0,11,2010-10-26T14:00:00Z
ECO09022739,5,2010,10,26,15,0,12,2010-10-26T15:00:00Z
ECO09022739,5,2010,10,26,16,0,19,2010-10-26T16:00:00Z
ECO09022739,5,2010,10,26,17,0,30,2010-10-26T17:00:00Z
ECO09022739,5,2010,10,26,18,0,31,2010-10-26T18:00:00Z
ECO09022739,5,2010,10,26,19,0,15,2010-10-26T19:00:00Z
ECO09022739,5,2010,10,26,20,0,7,2010-10-26T20:00:00Z
ECO09022739,5,2010,10,26,21,0,3,2010-10-26T21:00:00Z
ECO09022739,5,2010,10,26,22,0,0,2010-10-26T22:00:00Z
ECO09022739,5,2010,10,26,23,0,2,2010-10-26T23:00:00Z
ECO09022739,5,2010,10,27,0,0,0,2010-10-27T00:00:00Z
ECO09022739,5,2010,10,27,1,0,0,2010-10-27T01:00:00Z
ECO09022739,5,2010,10,27,2,0,0,2010-10-27T02:00:00Z
ECO09022739,5,2010,10,27,3,0,0,2010-10-27T03:00:00Z
